,x,y,z,tagId,timestamp,dist_to_2
63,2117.0,1076.0,0.0,26376,2018-10-24 16:50:23.556999922,1574.9034891065548
64,1981.0,1107.0,0.0,26376,2018-10-24 16:50:23.648999929,1652.416714996553
65,1969.0,1169.0,0.0,26376,2018-10-24 16:50:23.749000072,1725.652630166338
66,1845.0,1240.0,0.0,26376,2018-10-24 16:50:23.835000038,1845.0704593592084
67,1823.0,1313.0,0.0,26376,2018-10-24 16:50:23.927999973,1914.7587315377361
68,1440.0,2004.0,0.0,26376,2018-10-24 16:50:24.042999983,2659.512173312993
69,1720.0,1503.0,0.0,26376,2018-10-24 16:50:24.134000063,2137.965855667485
70,1464.0,1647.0,0.0,26376,2018-10-24 16:50:24.262000084,2385.482969966459
71,1638.0,1521.0,0.0,26376,2018-10-24 16:50:24.351000071,2167.3442273898254
72,1682.0,1569.0,0.0,26376,2018-10-24 16:50:24.437000036,2225.414118765314
73,1431.0,1779.0,0.0,26376,2018-10-24 16:50:24.546000004,2492.077446629619
74,1400.0,1941.0,0.0,26376,2018-10-24 16:50:24.631999969,2660.044548499141
75,1369.0,1822.0,0.0,26376,2018-10-24 16:50:24.727999926,2483.3358612962525
76,1459.0,1650.0,0.0,26376,2018-10-24 16:50:24.828000069,2429.0913939166635
77,1182.0,1802.0,0.0,26376,2018-10-24 16:50:24.917999983,2579.1459826849664
78,1379.0,1717.0,0.0,26376,2018-10-24 16:50:25.003999949,2463.866270721688
79,1402.0,2008.0,0.0,26376,2018-10-24 16:50:25.105000019,2691.700206189389
80,1350.0,2229.0,0.0,26376,2018-10-24 16:50:25.214999914,2955.700255438633
81,1004.0,2364.0,0.0,26376,2018-10-24 16:50:25.312999964,3193.956793696496
82,911.0,2101.0,0.0,26376,2018-10-24 16:50:25.401999950,2995.5300031880834
83,1020.0,2137.0,0.0,26376,2018-10-24 16:50:25.492000103,3009.11432152386
84,670.0,2194.0,0.0,26376,2018-10-24 16:50:25.598000050,3182.501688923354
85,779.0,2338.0,0.0,26376,2018-10-24 16:50:25.684999943,3275.688171972418
86,867.0,2250.0,0.0,26376,2018-10-24 16:50:25.789999962,3183.7589418798652
87,446.0,2224.0,0.0,26376,2018-10-24 16:50:25.880000114,3307.4234685023325
88,252.0,2066.0,0.0,26376,2018-10-24 16:50:25.966000080,3337.568576074505
89,143.0,2231.0,0.0,26376,2018-10-24 16:50:26.072000027,3522.7923583430234
90,620.0,2298.0,0.0,26376,2018-10-24 16:50:26.164999962,3303.920247221473
91,382.0,2312.0,0.0,26376,2018-10-24 16:50:26.278000116,3418.7461151714674
92,676.0,2499.0,0.0,26376,2018-10-24 16:50:26.364000082,3475.425153848087
93,896.0,2533.0,0.0,26376,2018-10-24 16:50:26.448999882,3342.9329936449517
94,951.0,2518.0,0.0,26376,2018-10-24 16:50:26.549000025,3348.7218457196473
95,705.0,2614.0,0.0,26376,2018-10-24 16:50:26.638999939,3529.456190406675
96,939.0,2523.0,0.0,26376,2018-10-24 16:50:26.750999928,3362.5755010110925
97,909.0,2437.0,0.0,26376,2018-10-24 16:50:26.835000038,3280.4610956388433
98,1365.0,2624.0,0.0,26376,2018-10-24 16:50:26.921999931,3313.760401718869
99,1311.0,2467.0,0.0,26376,2018-10-24 16:50:27.013999939,3187.5899987294474
100,1242.0,2362.0,0.0,26376,2018-10-24 16:50:27.114000082,3089.427778731848
101,1622.0,2275.0,0.0,26376,2018-10-24 16:50:27.217000008,2897.839885155838
102,1611.0,2132.0,0.0,26376,2018-10-24 16:50:27.318000078,2759.0868054484986
103,1601.0,1955.0,0.0,26376,2018-10-24 16:50:27.401999950,2560.561266597618
104,1645.0,1924.0,0.0,26376,2018-10-24 16:50:27.486999989,2549.1308322642053
105,1625.0,1902.0,0.0,26376,2018-10-24 16:50:27.586999893,2483.9585342754817
106,1709.0,1881.0,0.0,26376,2018-10-24 16:50:27.677000046,2467.2219194875843
107,1755.0,1811.0,0.0,26376,2018-10-24 16:50:27.789000034,2463.6795652032347
108,1851.0,1753.0,0.0,26376,2018-10-24 16:50:27.880000114,2383.810814641128
109,1930.0,1574.0,0.0,26376,2018-10-24 16:50:27.966000080,2197.2860532939267
110,1994.0,1690.0,0.0,26376,2018-10-24 16:50:28.075999975,2353.0501482118907
111,2176.0,2032.0,0.0,26376,2018-10-24 16:50:28.165999889,2633.6226001460423
112,2211.0,1508.0,0.0,26376,2018-10-24 16:50:28.280999899,2094.236137592893
113,2330.0,1305.0,0.0,26376,2018-10-24 16:50:28.369999886,1891.0095187491786
114,2416.0,1241.0,0.0,26376,2018-10-24 16:50:28.460000038,1752.7766543401929
115,2550.0,1370.0,0.0,26376,2018-10-24 16:50:28.559999943,1927.3653000923307
116,2713.0,1365.0,0.0,26376,2018-10-24 16:50:28.648000002,1964.0908838442278
117,2774.0,1373.0,0.0,26376,2018-10-24 16:50:28.755000114,2010.1069623281244
118,2896.0,1383.0,0.0,26376,2018-10-24 16:50:28.844000101,1987.8033101894162
119,2877.0,1360.0,0.0,26376,2018-10-24 16:50:28.930999994,2040.7410418767001
120,2915.0,1451.0,0.0,26376,2018-10-24 16:50:29.046000004,2043.9141371398164
121,3019.0,1419.0,0.0,26376,2018-10-24 16:50:29.134000063,1994.6097362642147
122,3132.0,1336.0,0.0,26376,2018-10-24 16:50:29.250999927,2014.8037125238775
123,3223.0,1487.0,0.0,26376,2018-10-24 16:50:29.352999926,2164.4465805373898
124,3301.0,1366.0,0.0,26376,2018-10-24 16:50:29.440999985,2173.3672032125633
125,3375.0,1411.0,0.0,26376,2018-10-24 16:50:29.546000004,2185.0400453996263
126,3434.0,1283.0,0.0,26376,2018-10-24 16:50:29.634999990,2144.761991457327
127,3484.0,1273.0,0.0,26376,2018-10-24 16:50:29.736000061,2129.5410303631156
128,3786.0,1651.0,0.0,26376,2018-10-24 16:50:29.835000038,2637.963229463216
129,3708.0,1094.0,0.0,26376,2018-10-24 16:50:29.927000046,2168.252752794286
130,3841.0,1292.0,0.0,26376,2018-10-24 16:50:30.023999929,2400.0520827682053
131,3851.0,2076.0,0.0,26376,2018-10-24 16:50:30.130000114,3055.408483329193
132,4039.0,1428.0,0.0,26376,2018-10-24 16:50:30.230999947,2565.7844804269903
133,3981.0,1486.0,0.0,26376,2018-10-24 16:50:30.335000038,2626.529649556616
134,4114.0,1573.0,0.0,26376,2018-10-24 16:50:30.421999931,2750.364521295314
135,4128.0,1673.0,0.0,26376,2018-10-24 16:50:30.513000011,2880.547170243876
136,4421.0,1763.0,0.0,26376,2018-10-24 16:50:30.614000082,3113.2094372206957
137,4548.0,1894.0,0.0,26376,2018-10-24 16:50:30.704999924,3285.254936835192
138,4547.0,1803.0,0.0,26376,2018-10-24 16:50:30.802999973,3194.108639354648
141,4949.0,1653.0,0.0,26376,2018-10-24 16:50:31.293999910,3379.2024206904207
142,4933.0,1669.0,0.0,26376,2018-10-24 16:50:31.381000042,3399.547322806376
143,5177.0,1792.0,0.0,26376,2018-10-24 16:50:31.470999956,3694.5040262530506
144,5189.0,1626.0,0.0,26376,2018-10-24 16:50:31.578999996,3631.2858604081284
145,5168.0,1608.0,0.0,26376,2018-10-24 16:50:31.665999889,3614.0067791856727
146,5246.0,1560.0,0.0,26376,2018-10-24 16:50:31.766999960,3642.2657783308455
147,5232.0,1441.0,0.0,26376,2018-10-24 16:50:31.858000040,3496.5677456614508
148,5672.0,1847.0,0.0,26376,2018-10-24 16:50:31.947000027,4117.609622098725
149,5460.0,1296.0,0.0,26376,2018-10-24 16:50:32.053999901,3674.327421447359
150,5432.0,1260.0,0.0,26376,2018-10-24 16:50:32.142999887,3757.4040240570353
151,5651.0,1198.0,0.0,26376,2018-10-24 16:50:32.263000010,3773.8586354022323
152,6018.0,952.0,0.0,26376,2018-10-24 16:50:32.369999886,3950.8840782791895
153,6058.0,1045.0,0.0,26376,2018-10-24 16:50:32.470000029,4039.928340948636
154,6213.0,973.0,0.0,26376,2018-10-24 16:50:32.592000008,4161.063325641656
155,5984.0,788.0,0.0,26376,2018-10-24 16:50:32.711999893,3852.920969861697
156,5834.0,698.0,0.0,26376,2018-10-24 16:50:32.844000101,3672.54584722914
157,5922.0,645.0,0.0,26376,2018-10-24 16:50:32.944999933,3799.0700177806675
158,5938.0,545.0,0.0,26376,2018-10-24 16:50:33.062000036,3770.6285948101545
159,5945.0,446.0,0.0,26376,2018-10-24 16:50:33.164999962,3743.2099860948224
160,5894.0,403.0,0.0,26376,2018-10-24 16:50:33.296000004,3699.2016706311106
161,6083.0,270.0,0.0,26376,2018-10-24 16:50:33.407000065,3888.270823901031
162,5865.0,353.0,0.0,26376,2018-10-24 16:50:33.516999960,3667.879087429137
163,5999.0,66.0,0.0,26376,2018-10-24 16:50:33.640000105,3750.815644629845
164,6056.0,-135.0,0.0,26376,2018-10-24 16:50:33.776999950,3801.4486712304824
165,6121.0,-183.0,0.0,26376,2018-10-24 16:50:33.882999897,3843.895029784242
166,6080.0,-275.0,0.0,26376,2018-10-24 16:50:33.982000113,3806.6039983166097
167,5984.0,-322.0,0.0,26376,2018-10-24 16:50:34.098000050,3666.2128961641056
168,5873.0,-420.0,0.0,26376,2018-10-24 16:50:34.194999933,3536.851707380449
169,5891.0,-453.0,0.0,26376,2018-10-24 16:50:34.315999985,3581.011170046807
170,5921.0,-528.0,0.0,26376,2018-10-24 16:50:34.411000013,3609.2805377249356
171,5941.0,-535.0,0.0,26376,2018-10-24 16:50:34.500000000,3599.720128009954
172,5764.0,-660.0,0.0,26376,2018-10-24 16:50:34.598999977,3475.7804878904535
173,6044.0,-873.0,0.0,26376,2018-10-24 16:50:34.684000015,3751.6721605172274
174,5907.0,-803.0,0.0,26376,2018-10-24 16:50:34.792000055,3608.5321115378756
175,5746.0,-877.0,0.0,26376,2018-10-24 16:50:34.881000042,3492.396884662452
176,6131.0,-1056.0,0.0,26376,2018-10-24 16:50:34.966000080,3853.281847983612
177,5750.0,-1026.0,0.0,26376,2018-10-24 16:50:35.069000006,3475.383719821453
178,6092.0,-1175.0,0.0,26376,2018-10-24 16:50:35.157999992,3746.3898622540605
179,5752.0,-1004.0,0.0,26376,2018-10-24 16:50:35.278000116,3408.350480804461
